6.08557,5.90278
6.23004,5.0805
6.019,5.69391
6.41031,5.93074
5.89658,6.40498
5.67565,5.73952
5.59078,5.70088
6.39431,5.88155
5.66609,5.37592
5.6857,5.79335
6.6065,6.15038
6.67639,5.71164
5.96796,5.29933
6.06111,6.17846
6.1606,5.90779
6.02873,5.27864
5.71334,5.94145
6.02167,5.43919
6.051,5.73307
5.4664,5.60043
5.85195,5.55011
6.5174,5.89474
5.89112,5.36573
5.82057,5.43124
6.90968,5.55952
6.0903,5.52436
6.32125,5.41413
6.03445,6.30598
6.28264,6.16214
5.77242,5.74073
6.0409,5.74392
6.07911,5.76556
6.00665,6.3889
6.00117,5.39079
6.31182,5.65466
6.95646,6.52231
6.19445,5.67491
6.13191,5.71942
5.67428,5.80005
5.90583,6.23314
6.06289,6.70243
5.85175,5.74133
6.34967,5.7902
6.14615,5.74437
5.93061,5.79188
6.06933,5.76409
6.06587,5.73873
5.94084,6.29464
6.83697,5.81516
6.0153,5.77183
6.03055,5.89818
6.16561,6.19007
6.07463,4.77085
6.11581,5.7263
5.79712,5.68354
6.02887,5.95245
6.00039,5.57139
6.05913,5.79526
5.79773,5.68698
6.06324,5.44357
6.05958,5.73728
6.06144,5.75076
6.67472,5.70571
5.80048,5.65009
5.97802,5.76113
6.10263,5.74422
6.03855,5.7518
6.24369,5.32153
5.9987,5.9111
5.77167,6.17095
6.58403,6.11332
5.6346,4.80559
6.1098,5.22819
5.69422,5.6779
6.27727,5.78737
5.92804,5.84539
5.40783,6.26497
5.91823,6.39096
6.37323,5.49567
6.38078,6.29421
6.11315,5.60757
6.47103,5.73853
5.22993,5.95581
6.01187,5.31825
5.33799,5.64377
6.49034,5.28813
6.20975,5.64344
6.22407,5.83192
5.97026,6.42918
5.51291,5.76721
6.08768,6.10525
6.97959,6.14701
6.58281,5.82264
5.46632,5.99204
6.72565,5.64468
6.365,5.87401
6.96144,5.48705
5.33551,5.82247
5.26802,5.51524
5.53038,6.06418
6.96601,6.03624
5.88964,5.97435
7.16139,6.21721
6.08529,5.86311
5.57378,5.67033
5.89994,6.1089
5.89344,5.63119
6.24415,5.15911
5.65483,5.51512
5.84895,5.74666
5.82777,5.4267
6.39394,5.76728
6.08298,5.73748
6.63578,5.86265
6.2808,5.62986
5.97421,5.54767
5.95193,5.76508
6.58103,5.7225
6.59529,4.98474
6.06415,5.81386
6.41976,5.77433
5.87466,5.64953
5.8918,5.95099
6.01885,5.73083
5.80561,5.28916
6.21726,5.78003
5.58817,5.76255
6.20213,5.74468
5.9401,5.70095
5.41976,5.12639
5.9384,5.78685
6.02667,5.75857
6.31446,5.61156
5.96481,5.67449
6.11318,5.81584
5.68546,5.64911
5.93865,5.72987
5.97017,5.75588
5.78804,5.73582
6.7375,5.94081
5.92714,5.53958
5.94029,5.86701
6.68502,5.63937
6.29533,5.37542
8.01539,3.18482
8.01667,3.18542
8.14045,3.32998
8.00479,3.2164
7.5747,2.24976
8.44536,4.24646
7.97105,3.16002
7.79956,2.71501
7.97205,3.13318
8.01323,3.1624
7.83666,2.62902
8.06131,3.12752
8.30658,3.68694
8.02482,3.35269
8.0191,3.25434
8.08062,3.3734
7.89833,3.04422
8.03603,3.27255
8.00865,3.12968
8.02237,3.18526
8.03959,3.15173
8.00123,3.12312
7.80927,2.85057
7.97242,3.24588
8.01551,3.20544
8.09182,3.19115
8.01931,3.17202
8.70801,4.7633
8.20327,3.52701
8.01093,3.17509
7.98523,3.245
8.05237,3.18655
8.03375,3.1162
8.01441,3.23812
7.97313,3.17527
7.8822,3.01915
7.90395,3.00024
8.17135,3.49925
7.97787,3.0147
8.0463,3.32333
8.0871,3.30379
8.02111,3.20817
7.96375,3.09563
8.19768,3.46596
8.14605,3.54382
8.00565,3.19364
8.02089,3.13456
8.14401,3.41234
7.96609,3.19691
7.76131,2.48465
8.03464,3.29093
8.02646,3.17894
8.0955,3.27365
7.95322,3.11178
8.3045,3.93096
7.78414,2.60729
8.00041,3.18331
8.02814,3.2013
8.02738,3.12234
8.23913,3.69439
8.03386,3.18982
8.12869,3.46251
7.98904,3.2442
8.00447,3.31643
8.07446,3.42555
8.04251,3.29956
7.97594,3.02109
8.03448,3.14797
7.65502,2.4034
7.95527,3.1551
7.9464,3.13497
8.08717,3.3574
7.90932,3.05223
8.16852,3.52965
8.26228,3.76658
7.95299,3.12036
8.08686,3.32209
8.09594,3.44872
7.99275,3.24108
8.78184,4.87392
7.98472,3.22218
8.24822,3.67091
7.46769,2.05186
7.56701,2.07223
7.95489,2.87279
8.00483,3.20713
7.83491,2.88029
7.97162,3.06135
8.00272,3.1617
8.06827,3.24616
8.02853,3.14938
8.00804,3.16615
8.13173,3.54777
8.01588,3.19814
7.974,3.15778
8.2384,3.6841
8.11391,3.43836
8.01055,3.21833
8.04038,3.06622
8.0378,3.34441
8.34173,3.86159
8.02784,3.13853
8.07293,3.47456
8.17119,3.36333
7.86635,2.69352
8.24624,3.81716
7.97415,3.1984
8.00772,3.25023
8.06626,3.18966
8.00845,3.11838
7.69386,2.59892
7.97272,3.24228
8.07409,3.25526
7.95836,2.9187
7.98321,3.19665
8.05372,3.13397
7.90738,3.08028
8.00667,3.15995
7.95205,3.16433
8.09054,3.45541
8.08452,3.20117
7.79897,2.79572
7.82642,2.75308
7.97569,3.21799
8.01751,3.1811
7.87644,2.97715
8.07401,3.1461
8.00677,3.10656
8.00394,3.01473
7.95571,3.10093
8.14158,3.35578
8.11913,3.25091
8.06982,3.1668
7.75604,2.74485
8.00133,3.27081
8.06511,3.13841
8.03796,3.14893
8.02012,3.18315
8.26789,3.77676
8.14108,3.44096
8.04354,3.09671
8.07017,3.30432
8.03774,3.34756
8.1741,3.46944
8.41928,3.98948
8.16145,3.49032
8.18622,3.70753
7.86245,2.92352
7.84164,2.85702
8.0539,3.19676
7.90774,3.03642
8.03277,3.19525
8.33182,3.79714
7.73023,2.51826
8.01609,3.20399
7.78965,2.8229
8.14317,3.33112
8.0508,3.23708
8.0108,3.18049
7.99724,3.18884
7.98059,3.16113
8.06176,3.20301
7.69876,2.57669
8.25716,3.73098
7.91983,2.98565
8.01386,3.13545
8.04871,3.17801
8.10903,3.32925
8.38276,3.95673
8.10543,3.4118
7.77978,2.52419
8.20258,3.51165
8.01997,3.19385
7.79437,2.81959
8.10253,3.23873
7.94826,3.09589
8.1428,3.44223
8.32651,3.73469
7.94142,3.06704
8.02041,3.19504
8.0419,3.20706
7.98983,3.25682
8.40462,4.02858
7.99912,3.23363
8.04119,3.28544
8.04358,3.20802
8.03057,3.31037
8.03031,3.25811
7.84151,2.8376
8.00444,3.11497
8.02004,3.17772
8.0347,3.19069
8.11277,3.35577
8.03332,3.15488
8.00037,3.17963
8.13436,3.60446
8.00694,3.16789
8.38129,4.04012
7.64997,2.49477
8.00316,3.11699
8.06848,3.20541
8.05462,3.17833
7.98308,3.12788
8.02655,3.16263
8.01456,3.2008
8.01309,3.18213
8.40886,3.97888
8.29529,3.75007
8.30805,3.70801
8.04979,3.34141
8.04013,3.16083
8.08489,3.17021
7.70113,2.41615
8.04332,3.19006
8.33661,3.89733
7.97834,2.97329
7.94956,3.0998
8.01232,3.07078
8.09552,3.42258
7.94615,3.05632
8.09259,3.45634
8.11502,3.55939
8.01301,3.16893
8.0337,3.18247
8.04702,3.15881
7.97009,2.93194
8.13791,3.34609
8.12965,3.30224
8.26048,3.74236
8.00959,3.22309
8.03405,3.17316
8.02254,3.20673
7.83116,2.65635
7.98633,3.173
8.01482,3.27644
7.98612,3.26404
7.99001,3.02014
8.02537,3.12497
7.99794,3.1508
7.93892,3.13943
8.04691,3.32987
7.93855,2.98525
7.96952,3.18633
8.00655,3.20227
8.0178,3.18992
8.05977,3.20805
7.96916,3.23332
8.20904,3.51763
8.08405,3.18841
7.65283,2.49459
8.24212,3.63776
7.98981,3.11092
7.97178,3.10439
8.00582,3.1698
8.03839,3.10353
7.96283,3.15582
8.01145,3.17601
8.01662,3.18423
8.01782,3.18281
8.03377,3.19212
8.03932,3.18781
8.06192,3.37849
7.89583,2.877
8.01586,3.18947
8.04251,3.31304
7.99667,3.1683
7.59789,2.29116
7.99021,3.26404
7.93684,3.12065
8.0632,3.15242
7.86234,2.67976
8.21151,3.66545
8.01903,3.12794
7.82506,2.7993
8.03627,3.19323
7.94991,2.91216
7.94667,3.15069
7.99291,3.175
7.98243,3.2416
8.04408,3.37683
8.18119,3.48676
8.10502,3.36169
7.9356,2.85392
8.01326,3.15779
8.08644,3.2632
8.13645,3.28765
8.00966,3.17165
7.97111,3.02781
8.02431,3.22048
8.11061,3.33595
7.86719,2.83364
7.73955,2.39849
8.03701,3.21815
7.8311,2.89805
8.00235,3.16652
8.07421,3.17527
7.97947,3.19734
8.05035,3.17469
8.01166,3.22298
8.46693,4.29031
8.01493,3.22249
8.06087,3.26636
8.10657,3.29468
8.01313,3.00606
8.0039,3.09948
8.01634,3.18965
7.99197,3.14215
7.95254,2.96488
8.07696,3.20548
8.00461,3.26821
8.01174,3.20442
8.09781,3.26904
8.26585,3.66934
8.04429,3.12164
7.88005,2.92268
8.01183,3.16191
3.78274,8.16341
4.06233,8.13072
4.01478,7.8537
4.48651,8.47994
4.3444,8.22866
3.69199,7.34895
4.13241,7.71595
3.69418,7.33394
3.78563,7.8967
4.2419,7.80052
4.15993,7.76671
4.21352,7.99127
4.32656,7.83776
3.83032,7.88008
4.14377,7.71258
4.2526,7.73661
4.69139,8.10971
4.42979,8.03024
3.47079,8.03582
4.12797,8.0318
3.52874,8.07952
4.42286,7.55194
4.16433,7.86159
4.197,7.93447
4.22961,8.21595
4.00008,7.89447
4.29586,7.75621
4.57561,7.88245
4.15417,7.85827
3.89552,7.507
4.15598,7.86499
4.43447,7.83977
4.04792,7.4921
3.89392,7.30768
4.73485,8.47098
4.91614,7.78997
4.37483,7.8513
4.5257,8.48127
4.17197,7.78243
4.05986,7.87439
4.37568,7.94323
4.20319,7.94333
4.18963,7.46595
4.69422,8.22619
3.97688,7.62902
4.18149,7.90096
4.07289,7.9887
3.60319,7.78673
4.73799,7.95167
4.45199,7.63833
4.46537,8.28924
4.10019,7.32704
3.9654,8.15936
4.07694,7.18592
4.17091,7.92545
4.4226,7.5405
4.11526,7.84658
4.07814,7.65816
3.94022,8.03914
4.81133,7.81413
3.96118,7.94614
4.58538,7.86673
4.19721,7.89724
4.24476,7.81552
3.7772,7.27349
4.48336,7.89445
4.12227,7.8745
4.08745,8.24896
4.17016,7.74869
3.95274,7.86698
4.12541,8.06622
4.12109,7.3592
4.07023,7.87385
3.7666,8.15936
3.96548,7.84388
5.08535,8.3071
4.14014,8.1646
4.40782,7.82395
4.36951,8.14456
3.93758,7.50953
4.1841,7.95929
4.25991,7.87029
4.14562,7.87355
4.08712,8.03987
3.77858,8.1179
4.17169,7.92321
4.60371,7.80609
3.88873,7.46909
3.95641,8.08571
3.86436,7.91388
4.40667,7.68761
4.38437,7.303
3.70839,7.27884
4.22917,7.81112
3.91555,7.89079
4.02666,8.1406
4.74368,8.12039
4.06176,7.6086
4.63768,7.93154
4.46307,7.96523
4.02309,7.86873
4.13946,7.86971
4.25053,7.90566
4.16926,7.85113
4.24023,7.37453
4.17447,7.82955
4.15672,7.87824
4.16019,7.87562
4.17515,7.87648
4.5923,8.0372
4.47833,8.19282
4.18199,8.51439
4.17393,7.71537
4.41415,7.80207
3.99634,7.5194
3.7336,7.84232
4.19227,7.79215
4.34717,8.08225
3.97669,7.92218
4.12028,7.73494
4.07504,8.03363
3.65147,7.90525
4.59328,8.05961
4.29472,8.60855
4.80128,7.8558
3.44915,7.02496
4.10969,7.70451
4.0746,7.91404
4.20476,7.50495
3.97747,7.92207
4.08428,7.71823
3.97806,7.49559
4.2604,8.25049
4.07565,7.66203
4.14317,8.28815
4.1061,7.65111
4.12388,7.84064
4.06337,7.50353
4.22419,7.54048
4.16039,7.30594
4.14512,7.93966
3.98478,8.22297
4.24375,7.21868
4.0389,7.9242
4.00902,7.7292
4.02367,7.82997
4.72917,8.30363
4.18621,8.40463
3.29002,7.27685
4.18618,8.11618
4.25356,7.45471
4.70922,7.70669
4.00598,7.90903
4.12851,7.74986
4.92415,8.29655
4.00079,7.49617
4.17673,7.85965
4.2472,7.68456
3.86415,8.01444
4.26689,7.88562
4.30747,7.76261
4.05714,7.81619
4.2922,7.87348
4.2785,7.62201
4.3408,7.85264
4.73514,7.8878
4.12386,7.77312
4.30686,8.44506
4.09142,8.11927
4.22198,7.24557
3.92185,7.13763
4.12677,7.86951
3.99149,7.84376
3.82693,7.4968
5.27515,8.31478
4.48519,8.05219
4.30779,7.70145
4.13556,7.5808
3.9214,7.69924
4.16855,7.94023
3.89713,7.72742
3.98498,7.7672
4.73727,8.07244
3.8941,7.88256
3.7723,7.90154
4.15564,7.84464
4.56799,8.44976
4.44336,8.20061
4.04359,7.83919
4.53154,7.76082
4.25019,7.59577
4.15895,7.75793
4.20083,7.87815
5.06612,8.58859
4.36648,8.59634
4.03522,7.85432
4.01407,7.59648
4.03852,7.92473
3.67398,7.01756
4.12453,7.84453
3.82124,7.86262
4.16884,7.86845
4.48865,8.36781
3.83821,8.08301
4.14249,7.9659
4.57338,7.89952
3.96276,7.85999
3.90282,7.89593
4.09417,7.58123
3.97561,8.15245
3.97137,7.42547
4.02891,8.0191
3.85257,7.91581
4.09628,8.33942
3.69249,7.97068
4.60942,7.79073
4.23146,7.37571
4.20509,7.8873
4.22736,7.90806
4.01492,7.90336
3.94018,7.99506
3.8514,7.96221
4.30243,7.8102
4.16775,8.06826
4.25796,7.95608
4.11488,8.37715
4.33989,7.65343
4.15806,7.83594
4.17023,7.71194
4.1527,7.75605
3.91163,8.11977
4.0535,7.62342
4.1486,7.73921
3.71779,8.14715
4.15631,8.0501
3.87951,8.13315
4.72691,8.02678
4.7193,8.44046
4.32892,8.15223
3.66654,8.02105
4.11721,7.17873
4.26115,8.14461
3.75997,8.06621
3.85561,7.18324
3.75573,8.09249
4.37958,7.84801
3.63857,7.84086
4.30138,8.18594
4.35085,7.91564
4.14036,7.42189
4.25611,7.9342
4.39793,7.40773
4.67107,8.17914
3.87631,7.49416
4.30001,7.65803
3.84225,7.84381
4.17146,8.22655
4.27371,8.19417
3.99587,7.92459
4.74648,7.7881
3.45692,7.8819
4.09515,7.56149
4.69782,7.80552
4.68229,8.27985
4.14951,8.52935
4.09701,7.50741
4.42826,7.95974
4.59556,8.18479
4.23311,8.13081
4.76144,7.72131
3.91976,7.89416
4.48649,8.13885
4.96658,8.16784
4.10336,7.67856
4.30167,8.1149
3.57467,7.9753
4.0422,7.85798
4.46368,7.63341
4.39514,7.58221
4.24145,7.43433
4.70062,7.71204
4.21187,7.79726
3.96617,8.01039
3.94708,7.39061
3.94912,7.55947
4.2595,7.88228
4.08283,8.06161
4.1952,7.78231
4.4195,7.85934
4.09814,8.36083
3.95817,7.88858
4.22776,8.08328
3.63959,8.10632
4.22943,8.04253
4.07626,7.71304
3.47933,7.97148
4.57554,7.95861
3.94274,8.37428
4.45674,7.68552
4.16359,7.86189
4.19485,8.04779
3.76176,7.95539
3.49378,8.05118
4.56566,7.43012
4.84407,8.09641
4.03329,7.1787
3.92795,8.17694
3.72621,7.72258
4.61751,8.17277
4.89182,7.73934
4.27388,8.15258
4.18155,8.19422
4.37035,7.55506
4.16444,7.83624
7.77811,7.51059
8.23974,7.25025
7.49723,7.81756
8.7516,6.98897
8.28194,7.42074
8.00913,7.49332
8.31165,7.83383
7.93019,7.64859
8.10467,7.06465
8.0354,7.54792
8.44662,6.54835
8.03962,7.31228
8.23065,7.33789
8.22156,7.32296
8.11389,7.23618
7.79936,7.74397
8.54769,7.13941
8.03457,7.35855
7.90712,7.45884
8.15652,7.33433
8.41289,7.01474
8.32054,7.5133
7.86032,7.01427
8.24835,7.04997
8.32886,7.81206
8.18063,7.9796
8.5762,7.09386
8.28589,6.5243
8.36727,7.37798
7.76,7.80347
8.24098,7.14042
8.30583,7.1099
8.62189,7.35684
8.15131,7.04478
8.28478,6.55405
7.84838,7.71499
8.80362,7.06363
7.67482,7.27417
8.2507,7.34215
8.13781,7.38344
8.40863,7.37972
8.40943,7.39611
8.28276,7.62021
8.22883,7.28314
8.54886,7.69396
8.29623,7.32301
8.35428,7.31189
8.18338,8.00932
8.23417,7.01523
8.12152,6.89907
8.29969,6.99565
8.61563,6.61642
8.16955,7.47629
7.74526,7.57135
8.03577,7.12231
7.98056,7.1438
8.81789,7.27577
8.58867,7.00187
8.34996,7.28517
8.39121,7.36259
8.41045,7.38224
8.401,7.28839
8.74544,6.86096
8.62334,7.47768
8.20253,7.14625
8.17862,7.32248
8.44729,6.82981
8.46484,7.1936
7.93669,7.24513
8.21906,7.32848
8.26465,6.4698
8.2035,7.48217
8.1454,7.07227
8.38223,7.6638
8.69471,7.45767
8.16054,7.33183
8.01177,7.37548
8.48783,7.4898
8.14105,7.23255
8.38036,7.49612
8.4027,7.25456
7.89601,7.14058
8.27169,7.08345
7.89448,7.38035
8.3503,6.68528
8.48151,7.41869
8.16091,7.47764
8.01511,7.61094
8.2267,6.8909
8.73672,7.3444
8.08153,7.37136
7.55829,7.51858
8.14697,7.29209
8.32758,7.07452
8.48264,7.6255
7.99903,7.84535
8.02674,7.27804
8.28147,8.08738
8.20707,7.05318
8.24594,7.41664
8.04474,7.47122
8.23108,7.33302
8.39514,7.28923
8.27711,7.32798
8.51644,7.2135
8.1639,7.1134
7.98007,7.23995
7.90612,7.38038
8.21909,7.28448
8.65754,7.23314
7.35295,8.14058
8.77711,7.0385
7.9299,6.85472
8.09917,7.62429
7.89388,7.1221
8.79221,6.55497
8.76935,6.84572
8.19439,7.35945
8.07929,7.3095
8.50451,7.64015
8.11748,7.66105
8.24765,7.61114
8.48586,7.89052
8.12231,7.39235
8.73532,7.12802
8.4259,7.16861
8.32798,7.34777
8.1764,7.30018
8.24322,7.4472
7.77697,7.98253
8.68493,6.77155
8.05658,6.9863
8.40349,7.90707
7.96953,7.26378
8.32589,7.82799
8.17441,7.09397
8.56029,7.30586
8.05089,7.62512
8.54628,7.7347
8.4609,6.51306
7.96943,6.74692
8.27192,7.85316
8.18209,7.19382
7.952,7.86424
8.17777,7.24927
8.46512,6.83647
8.2508,7.46712
8.24674,8.063
8.22616,7.35941
8.05391,7.32659
8.2325,7.32088
8.50376,7.39749
8.21337,7.33356
7.96786,7.24615
8.62425,7.4101
8.2569,7.03854
8.00872,6.72603
8.25395,7.1578
8.43911,7.30036
8.20238,7.32928
8.4857,7.03697
8.25515,7.38284
8.20367,7.32364
8.22025,7.49214
8.37718,7.6148
8.71723,6.8552
8.50904,7.20163
8.16775,7.39989
8.22103,7.32911
8.15455,7.55486
8.35648,7.56631
8.68626,7.37331
8.25997,7.30652
8.17252,7.30254
8.77906,7.22361
8.0844,7.29985
7.9147,7.51113
8.41654,7.64836
8.25429,7.32758
7.51215,8.28365
8.04706,7.88001
8.20194,7.34233
8.69991,7.05259
8.09779,6.63654
8.22078,7.1184
8.66139,7.17138
8.29379,7.18721
8.37582,7.63266
7.83999,7.32487
8.00231,7.32106
8.62569,7.19773
8.38764,6.52792
8.49343,7.13993
8.28297,7.1548
8.21259,7.50089
8.74643,7.29921
8.19058,7.29125
8.17018,7.29596
7.97804,7.15342
8.38515,7.68484
8.29398,7.249
7.54841,7.96342
8.7869,7.39021
8.21908,7.32077
7.86495,7.59
8.23987,6.87499
7.87988,7.41203
8.39339,7.26322
8.22425,7.27248
8.54412,7.25575
7.88351,7.37539
8.38587,7.00545
8.40425,7.6229
8.17395,7.34126
8.07913,7.37341
8.72285,7.50708
7.88166,7.02817
8.36225,7.09204
8.22293,7.86837
8.88892,7.02505
8.22623,7.45025
7.95124,6.96429
8.32238,7.25434
8.15593,6.89874
8.43572,7.84897
8.33716,7.58772
8.22474,7.80882
8.01102,7.5933
8.41752,7.31595
8.08779,7.3299
8.22533,7.58955
8.17807,7.15863
8.37977,7.28814
8.01204,7.55177
8.19628,8.10748
8.14732,7.34183
8.32086,7.16249
8.76503,6.59112
8.23856,7.49355
8.19737,7.37829
8.18756,7.43887
8.11971,6.6452
8.01526,7.05057
8.27031,7.34324
8.43891,7.21571
8.1046,7.35109
7.82368,7.59352
8.01172,7.15857
8.66928,7.16961
8.29673,7.30398
8.50888,7.3681
7.86935,7.32999
7.69656,7.21159
8.04925,7.35492
8.70054,7.389
8.18932,7.28481
8.53692,7.46285
8.07072,6.87932
7.50459,8.00215
8.23959,7.37866
8.35804,7.10711
7.90206,7.47165
8.13092,7.39043
8.0181,7.28106
8.25404,7.33788
8.20947,7.30529
8.27081,6.94553
8.22664,7.20677
7.68565,7.62193
8.23113,7.3372
8.21079,8.00206
8.28531,7.313
8.20757,7.38235
7.8126,7.37962
8.19438,6.62327
8.33504,7.44564
7.89552,7.31946
8.22843,7.63117
7.75555,7.19683
8.65084,7.13697
8.20455,7.29132
8.49547,7.38979
7.62269,7.92243
8.21464,7.0076
8.24013,7.53991
8.03369,6.98753
8.23589,7.28083
7.96353,7.10294
8.20083,7.2831
8.29133,7.35488
8.23455,7.47394
8.18542,7.40451
8.09623,7.34937
8.41762,7.77572
8.02184,7.51958
8.03874,6.75499
8.30065,7.39162
8.2414,7.29074
8.5273,7.69968
8.6676,7.53547
8.11031,7.03822
8.25414,7.34466
8.16615,7.70855
7.86227,7.65634
8.17269,7.33788
8.09453,7.36879
7.57421,7.74445
8.18251,7.31938
7.8802,7.65562
8.23618,7.34216
8.12295,7.28049
8.37545,6.96979
7.97918,6.94723
8.22224,7.42716
8.21895,7.32158
7.97233,7.13358
8.00258,7.33812
8.13319,7.37376
8.60951,1.62251
8.60387,1.57731
8.57363,1.54639
8.63391,1.26214
8.39094,1.59543
8.49248,1.6409
8.7599,1.3395
9.05936,1.50106
8.95835,1.23485
8.18079,1.08536
8.98976,1.98452
8.69087,1.53957
8.49653,1.43827
8.34293,1.61575
8.44234,1.53197
8.35128,2.12354
8.28179,1.55649
8.7541,1.28878
8.50965,1.56224
8.00816,1.76612
8.32621,1.50748
8.76863,1.76593
8.26192,1.72906
8.62679,1.88399
8.39974,1.54358
8.54338,1.35067
8.55233,1.41357
8.50538,1.60159
8.68442,1.60118
8.88714,2.0556
8.64185,1.61232
8.5128,1.56049
8.75825,2.04959
8.40375,1.55757
8.9234,1.4905
8.73527,1.26426
8.36433,2.00181
8.26499,1.42732
8.54922,1.5965
8.83537,2.10648
8.0742,1.68787
8.40299,1.18907
8.34602,2.13597
8.64053,1.39325
8.56454,1.17143
8.57972,1.60214
8.50046,1.08829
8.04936,1.4898
8.64374,1.50149
8.58587,1.50101
8.70247,1.2146
8.55656,1.621
8.50176,1.27908
8.50057,1.57848
8.28005,1.45089
8.61994,1.60156
8.49537,1.5751
8.67125,1.68762
8.38142,1.5677
8.47644,1.64348
8.56349,1.5815
8.60606,1.52843
8.69288,1.68662
8.38328,1.85708
8.60986,1.4032
8.29229,1.43653
8.66051,1.72932
8.71556,1.94747
8.65489,1.61762
8.5184,1.10475
8.46256,1.54064
8.36081,1.78429
8.59707,2.02806
8.49938,1.56042
8.94124,2.02052
8.64325,1.70593
8.48108,1.61786
8.17619,1.81929
8.58058,1.96183
8.61242,1.61722
8.85793,1.72115
8.50577,1.57049
8.77125,1.61227
8.83864,1.11281
8.91699,1.70415
8.02394,0.87835
8.62759,1.57988
8.24185,1.67369
8.13124,1.5713
8.40335,1.64912
8.58042,1.78196
8.46257,1.45306
8.58516,1.51301
8.51282,1.5375
9.05005,1.64126
8.57309,1.39276
8.45589,1.92916
8.95245,1.50977
8.63995,1.50435
8.62642,1.59379
8.61631,1.69376
8.58934,1.62874
9.12023,1.60368
8.42824,1.77832
8.2456,1.33679
8.42281,1.75525
8.60845,1.55375
8.41096,1.88742
8.21428,1.53468
8.40357,1.69437
8.27802,1.89078
8.44734,1.6457
8.47812,1.14745
8.87269,1.66179
8.30159,1.34329
8.50925,1.57811
8.47276,1.21785
8.70599,1.49782
7.80153,1.36449
8.14379,1.32655
8.34483,1.73379
8.52423,1.59874
8.54012,1.57449
8.83375,1.58482
8.50219,1.10573
8.3645,1.51205
8.81217,1.7232
8.13239,1.39752
8.71255,1.4034
7.89356,1.59383
8.7369,1.56226
8.58834,1.49259
7.78867,1.40736
8.72057,1.22354
8.82097,1.61493
7.87336,1.44875
8.49751,1.67033
8.43833,1.70416
8.50663,1.5784
8.1224,1.77846
8.38609,1.40215
8.50959,1.5792
8.59703,1.56782
8.54753,1.90254
8.95723,1.26593
8.57833,1.70565
8.502,1.64752
8.45303,1.50476
8.77422,1.34877
8.50153,1.55701
8.19256,2.01704
8.71689,1.55981
8.18014,1.40185
8.15298,1.6739
